user_id,first_name,last_name,age,city,plan,cant_mensajes,cant_caracteres,cant_llamadas,cant_min_llamada,year,reg_date,churn_date,limite_cant_llamadas,limite_cant_min_llamada,limite_cant_mensajes,limite_cant_caracteres
11889,Mariana,Lopez,51.0,Medellín,Basico,2,83.0,6,30.06,2023.0,2023-06-02 05:50:00.450112528+00:00,,6,30.06,2,83.0
11890,Ana,Ramirez,30.0,Medellín,Basico,8,451.0,6,18.76,2023.0,2023-06-02 12:24:18.364591152+00:00,,6,18.76,8,451.0
11891,Mariana,Torres,31.0,MTY,Basico,1,37.0,1,5.99,2023.0,2023-06-02 18:58:36.279069768+00:00,,1,5.99,1,37.0
11892,Mariana,Ramirez,28.0,Cali,Premium,4,148.0,8,27.75,2023.0,2023-06-03 01:32:54.193548392+00:00,,8,27.75,4,148.0
11893,Ana,Gomez,45.0,CDMX,Basico,6,322.0,5,19.869999999999997,2023.0,2023-06-03 08:07:12.108027008+00:00,,5,19.869999999999997,6,322.0
11894,Mariana,Lopez,59.0,Cali,Basico,7,349.0,3,21.689999999999998,2023.0,2023-06-03 14:41:30.022505632+00:00,,3,21.689999999999998,7,349.0
11895,Carlos,Garcia,49.0,GDL,Premium,5,164.0,5,32.96,2023.0,2023-06-03 21:15:47.936984248+00:00,,5,32.96,5,164.0
11896,Carlos,Gomez,52.0,Bogotá,Basico,5,280.0,7,32.089999999999996,,,,7,32.089999999999996,5,280.0
11897,Carlos,Gomez,78.0,Cali,Basico,8,343.0,2,7.71,2023.0,2023-06-04 10:24:23.765941488+00:00,2024-08-02 23:06:40+00:00,2,7.71,8,343.0
11898,Ana,Lopez,76.0,GDL,Premium,5,260.0,6,19.09,2023.0,2023-06-04 16:58:41.680420104+00:00,,6,19.09,5,260.0
11899,Mariana,Garcia,48.0,GDL,Basico,2,111.0,3,12.7,2023.0,2023-06-04 23:32:59.594898728+00:00,,3,12.7,2,111.0
11900,Ana,Torres,34.0,Medellín,Basico,3,165.0,5,47.95,2023.0,2023-06-05 06:07:17.509377344+00:00,,5,47.95,3,165.0
11901,Carlos,Garcia,64.0,Bogotá,Basico,1,49.0,5,27.6,2023.0,2023-06-05 12:41:35.423855968+00:00,,5,27.6,1,49.0
11902,Mariana,Ramirez,26.0,Bogotá,Basico,6,302.0,4,6.590000000000001,2023.0,2023-06-05 19:15:53.338334584+00:00,,4,6.590000000000001,6,302.0
11903,Mariana,Gomez,27.0,GDL,Basico,2,74.0,5,18.94,2023.0,2023-06-06 01:50:11.252813208+00:00,,5,18.94,2,74.0
11904,Mateo,Ramirez,25.0,CDMX,Premium,7,364.0,4,9.93,2023.0,2023-06-06 08:24:29.167291824+00:00,,4,9.93,7,364.0
11905,Mateo,Torres,38.0,Bogotá,Basico,6,373.0,4,17.369999999999997,2023.0,2023-06-06 14:58:47.081770448+00:00,,4,17.369999999999997,6,373.0
11906,Luis,Ramirez,30.0,CDMX,Premium,4,159.0,4,20.900000000000002,2023.0,2023-06-06 21:33:04.996249064+00:00,,4,20.900000000000002,4,159.0
11907,Sofia,Garcia,76.0,Desconocido,Basico,4,161.0,3,9.39,2023.0,2023-06-07 04:07:22.910727688+00:00,,3,9.39,4,161.0
11908,Mateo,Ramirez,67.0,CDMX,Basico,8,441.0,2,15.84,2023.0,2023-06-07 10:41:40.825206304+00:00,,2,15.84,8,441.0
11909,Ana,Torres,22.0,Bogotá,Basico,5,265.0,5,32.81,2023.0,2023-06-07 17:15:58.739684920+00:00,,5,32.81,5,265.0
11910,Mateo,Torres,23.0,CDMX,Premium,10,391.0,5,29.34,2023.0,2023-06-07 23:50:16.654163544+00:00,,5,29.34,10,391.0
11911,Luis,Torres,47.0,CDMX,Basico,11,534.0,3,17.2,2023.0,2023-06-08 06:24:34.568642160+00:00,,3,17.2,11,534.0
11912,Mariana,Garcia,48.0,Medellín,Premium,2,62.0,11,65.71,2023.0,2023-06-08 12:58:52.483120784+00:00,,10,65.71,2,62.0
11913,Luis,Torres,34.0,Medellín,Premium,3,139.0,5,21.26,2023.0,2023-06-08 19:33:10.397599400+00:00,,5,21.26,3,139.0
11914,Mariana,Gomez,28.0,CDMX,Premium,5,267.0,5,13.34,2023.0,2023-06-09 02:07:28.312078024+00:00,,5,13.34,5,267.0
11915,Mariana,Torres,37.0,CDMX,Premium,10,560.0,4,34.18,2023.0,2023-06-09 08:41:46.226556640+00:00,,4,34.18,10,560.0
11916,Sofia,Ramirez,65.0,CDMX,Basico,3,121.0,7,29.619999999999997,2023.0,2023-06-09 15:16:04.141035264+00:00,,7,29.619999999999997,3,121.0
11917,Mateo,Ramirez,26.0,Cali,Premium,9,404.0,4,18.6,2023.0,2023-06-09 21:50:22.055513880+00:00,,4,18.6,9,404.0
11918,Ana,Ramirez,19.0,Bogotá,Premium,5,231.0,1,1.2,2023.0,2023-06-10 04:24:39.969992504+00:00,,1,1.2,5,231.0
11919,Ana,Garcia,54.0,CDMX,Premium,1,77.0,2,8.729999999999999,2023.0,2023-06-10 10:58:57.884471120+00:00,,2,8.729999999999999,1,77.0
11920,Carlos,Ramirez,18.0,Bogotá,Basico,11,617.0,2,10.7,2023.0,2023-06-10 17:33:15.798949744+00:00,,2,10.7,11,617.0
11921,Mariana,Garcia,21.0,Medellín,Basico,7,354.0,4,8.41,2023.0,2023-06-11 00:07:33.713428360+00:00,,4,8.41,7,354.0
11922,Ana,Garcia,53.0,Desconocido,Basico,4,206.0,3,3.4899999999999998,2023.0,2023-06-11 06:41:51.627906976+00:00,,3,3.4899999999999998,4,206.0
11923,Sofia,Torres,71.0,Desconocido,Basico,5,239.0,2,5.34,2023.0,2023-06-11 13:16:09.542385600+00:00,,2,5.34,5,239.0
11924,Mariana,Gomez,75.0,MTY,Premium,2,107.0,1,2.56,2023.0,2023-06-11 19:50:27.456864216+00:00,,1,2.56,2,107.0
11925,Sofia,Torres,42.0,CDMX,Premium,7,346.0,6,62.42,2023.0,2023-06-12 02:24:45.371342840+00:00,,6,62.42,7,346.0
11926,Ana,Torres,20.0,GDL,Basico,8,419.0,3,4.52,2023.0,2023-06-12 08:59:03.285821456+00:00,,3,4.52,8,419.0
11927,Ana,Garcia,26.0,Cali,Premium,5,239.0,6,62.989999999999995,2023.0,2023-06-12 15:33:21.200300080+00:00,,6,62.989999999999995,5,239.0
11928,Carlos,Garcia,39.0,Desconocido,Basico,6,387.0,3,7.62,2023.0,2023-06-12 22:07:39.114778696+00:00,,3,7.62,6,387.0
11929,Ana,Ramirez,40.0,Bogotá,Basico,1,72.0,2,15.9,2023.0,2023-06-13 04:41:57.029257320+00:00,,2,15.9,1,72.0
11930,Mariana,Ramirez,29.0,MTY,Basico,3,214.0,4,14.690000000000001,2023.0,2023-06-13 11:16:14.943735936+00:00,,4,14.690000000000001,3,214.0
11931,Mariana,Torres,27.0,Bogotá,Basico,6,1733.0,9,50.74,2023.0,2023-06-13 17:50:32.858214560+00:00,,9,50.74,6,724.02
11932,Mariana,Lopez,51.0,MTY,Premium,7,369.0,7,41.22,2023.0,2023-06-14 00:24:50.772693176+00:00,,7,41.22,7,369.0
11933,Carlos,Lopez,60.0,GDL,Basico,2,128.0,3,38.55,2023.0,2023-06-14 06:59:08.687171792+00:00,,3,38.55,2,128.0
11934,Carlos,Ramirez,27.0,Bogotá,Basico,6,306.0,3,14.260000000000002,2023.0,2023-06-14 13:33:26.601650416+00:00,,3,14.260000000000002,6,306.0
11935,Ana,Lopez,47.0,CDMX,Basico,2,54.0,6,26.12,2023.0,2023-06-14 20:07:44.516129032+00:00,,6,26.12,2,54.0
11936,Luis,Ramirez,39.0,GDL,Basico,5,291.0,4,14.879999999999999,2023.0,2023-06-15 02:42:02.430607656+00:00,,4,14.879999999999999,5,291.0
11937,Luis,Garcia,23.0,Medellín,Premium,8,389.0,3,4.16,2023.0,2023-06-15 09:16:20.345086272+00:00,,3,4.16,8,389.0
11938,Carlos,Torres,67.0,CDMX,Basico,1,72.0,2,8.77,2023.0,2023-06-15 15:50:38.259564896+00:00,,2,8.77,1,72.0
11939,Ana,Gomez,19.0,CDMX,Basico,5,269.0,10,25.439999999999998,2023.0,2023-06-15 22:24:56.174043512+00:00,,10,25.439999999999998,5,269.0
11940,Luis,Torres,47.0,GDL,Premium,6,293.0,6,27.880000000000003,2023.0,2023-06-16 04:59:14.088522136+00:00,,6,27.880000000000003,6,293.0
11941,Ana,Ramirez,19.0,Desconocido,Basico,5,228.0,2,5.64,2023.0,2023-06-16 11:33:32.003000752+00:00,,2,5.64,5,228.0
11942,Ana,Ramirez,49.0,Cali,Premium,3,198.0,7,24.819999999999997,2023.0,2023-06-16 18:07:49.917479376+00:00,2024-08-21 22:40:00+00:00,7,24.819999999999997,3,198.0
11943,Ana,Torres,59.0,CDMX,Basico,6,304.0,4,15.67,2023.0,2023-06-17 00:42:07.831957992+00:00,,4,15.67,6,304.0
11944,Mateo,Ramirez,33.0,Bogotá,Basico,3,110.0,7,21.11,2023.0,2023-06-17 07:16:25.746436608+00:00,,7,21.11,3,110.0
11945,Mariana,Lopez,29.0,GDL,Premium,6,255.0,1,17.89,2023.0,2023-06-17 13:50:43.660915232+00:00,,1,17.89,6,255.0
11946,Ana,Lopez,18.0,Medellín,Premium,4,185.0,5,42.46,2023.0,2023-06-17 20:25:01.575393848+00:00,,5,42.46,4,185.0
11947,Mateo,Ramirez,70.0,Medellín,Basico,5,264.0,4,10.879999999999999,2023.0,2023-06-18 02:59:19.489872472+00:00,,4,10.879999999999999,5,264.0
11948,Carlos,Ramirez,25.0,Desconocido,Basico,7,402.0,5,29.2,2023.0,2023-06-18 09:33:37.404351088+00:00,,5,29.2,7,402.0
11949,Luis,Lopez,65.0,Bogotá,Premium,2,108.0,9,46.89,2023.0,2023-06-18 16:07:55.318829712+00:00,,9,46.89,2,108.0
11950,Mariana,Ramirez,67.0,Desconocido,Basico,3,130.0,2,9.74,2023.0,2023-06-18 22:42:13.233308328+00:00,,2,9.74,3,130.0
11951,Luis,Ramirez,30.0,Desconocido,Basico,6,339.0,5,44.53,2023.0,2023-06-19 05:16:31.147786952+00:00,,5,44.53,6,339.0
11952,Mariana,Torres,32.0,Desconocido,Basico,3,158.0,5,23.369999999999997,2023.0,2023-06-19 11:50:49.062265568+00:00,,5,23.369999999999997,3,158.0
11953,Luis,Gomez,70.0,Bogotá,Basico,7,337.0,1,3.89,2023.0,2023-06-19 18:25:06.976744192+00:00,,1,3.89,7,337.0
11954,Mariana,Lopez,61.0,MTY,Basico,8,337.0,3,5.8100000000000005,2023.0,2023-06-20 00:59:24.891222808+00:00,,3,5.8100000000000005,8,337.0
11955,Luis,Torres,25.0,MTY,Premium,2,106.0,2,18.950000000000003,2023.0,2023-06-20 07:33:42.805701424+00:00,,2,18.950000000000003,2,106.0
11956,Luis,Gomez,27.0,CDMX,Basico,2,127.0,1,0.11,2023.0,2023-06-20 14:08:00.720180048+00:00,,1,0.11,2,127.0
11957,Luis,Ramirez,63.0,GDL,Premium,7,347.0,4,34.72,2023.0,2023-06-20 20:42:18.634658664+00:00,,4,34.72,7,347.0
11958,Luis,Ramirez,22.0,Medellín,Basico,9,418.0,3,16.25,2023.0,2023-06-21 03:16:36.549137288+00:00,,3,16.25,9,418.0
11959,Carlos,Torres,67.0,Medellín,Basico,5,285.0,3,10.34,2023.0,2023-06-21 09:50:54.463615904+00:00,2024-12-11 01:20:00+00:00,3,10.34,5,285.0
11960,Ana,Ramirez,36.0,Desconocido,Premium,4,151.0,4,15.399999999999999,2023.0,2023-06-21 16:25:12.378094528+00:00,,4,15.399999999999999,4,151.0
11961,Sofia,Garcia,64.0,CDMX,Basico,6,349.0,4,31.0,2023.0,2023-06-21 22:59:30.292573144+00:00,,4,31.0,6,349.0
11962,Mateo,Torres,55.0,CDMX,Basico,8,482.0,0,0.0,2023.0,2023-06-22 05:33:48.207051768+00:00,,0,0.0,8,482.0
11963,Sofia,Gomez,76.0,Cali,Basico,6,273.0,6,6.62,2023.0,2023-06-22 12:08:06.121530384+00:00,,6,6.62,6,273.0
11964,Sofia,Torres,28.0,MTY,Premium,3,87.0,7,43.49,2023.0,2023-06-22 18:42:24.036009008+00:00,,7,43.49,3,87.0
11965,Mariana,Lopez,70.0,CDMX,Basico,5,345.0,4,19.9,2023.0,2023-06-23 01:16:41.950487624+00:00,,4,19.9,5,345.0
11966,Ana,Torres,60.0,Desconocido,Basico,5,278.0,3,7.75,2023.0,2023-06-23 07:50:59.864966248+00:00,,3,7.75,5,278.0
11967,Mariana,Ramirez,37.0,Cali,Premium,5,182.0,7,55.41,2023.0,2023-06-23 14:25:17.779444864+00:00,,7,55.41,5,182.0
11968,Ana,Ramirez,37.0,Bogotá,Premium,2,154.0,5,14.08,2023.0,2023-06-23 20:59:35.693923480+00:00,,5,14.08,2,154.0
11969,Ana,Garcia,38.0,Cali,Basico,1,58.0,1,4.1,2023.0,2023-06-24 03:33:53.608402104+00:00,,1,4.1,1,58.0
11970,Luis,Garcia,35.0,Medellín,Basico,1,28.0,8,63.25,2023.0,2023-06-24 10:08:11.522880720+00:00,,8,63.25,1,34.0
11971,Carlos,Garcia,74.0,Cali,Premium,4,125.0,5,32.58,2023.0,2023-06-24 16:42:29.437359344+00:00,2024-09-29 22:46:40+00:00,5,32.58,4,125.0
11972,Luis,Gomez,67.0,Cali,Premium,6,329.0,7,32.32,2023.0,2023-06-24 23:16:47.351837960+00:00,2024-10-19 01:06:40+00:00,7,32.32,6,329.0
11973,Carlos,Garcia,27.0,CDMX,Basico,5,284.0,4,10.68,2023.0,2023-06-25 05:51:05.266316584+00:00,,4,10.68,5,284.0
11974,Mariana,Gomez,51.0,Medellín,Basico,4,191.0,8,28.34,2023.0,2023-06-25 12:25:23.180795200+00:00,,8,28.34,4,191.0
11975,Carlos,Garcia,43.0,CDMX,Premium,3,151.0,3,8.870000000000001,2023.0,2023-06-25 18:59:41.095273824+00:00,,3,8.870000000000001,3,151.0
11976,Mariana,Gomez,47.0,CDMX,Premium,8,402.0,4,21.25,2023.0,2023-06-26 01:33:59.009752440+00:00,,4,21.25,8,402.0
11977,Sofia,Torres,26.0,Desconocido,Premium,5,304.0,3,16.97,2023.0,2023-06-26 08:08:16.924231064+00:00,,3,16.97,5,304.0
11978,Sofia,Torres,63.0,Bogotá,Basico,5,231.0,6,31.5,2023.0,2023-06-26 14:42:34.838709680+00:00,,6,31.5,5,231.0
11979,Carlos,Ramirez,68.0,Medellín,Basico,7,385.0,0,0.0,2023.0,2023-06-26 21:16:52.753188296+00:00,,0,0.0,7,385.0
11980,Carlos,Gomez,48.0,Cali,Basico,11,567.0,6,18.57,2023.0,2023-06-27 03:51:10.667666920+00:00,,6,18.57,11,567.0
11981,Mariana,Lopez,59.0,Desconocido,Basico,2,90.0,3,39.89,2023.0,2023-06-27 10:25:28.582145536+00:00,,3,39.89,2,90.0
11982,Luis,Ramirez,72.0,Desconocido,Basico,3,205.0,1,5.09,2023.0,2023-06-27 16:59:46.496624160+00:00,,1,5.09,3,205.0
11983,Mariana,Torres,21.0,Bogotá,Basico,6,261.0,2,17.689999999999998,2023.0,2023-06-27 23:34:04.411102776+00:00,,2,17.689999999999998,6,261.0
11984,Luis,Gomez,78.0,MTY,Basico,6,215.0,6,41.03,2023.0,2023-06-28 06:08:22.325581400+00:00,,6,41.03,6,215.0
11985,Sofia,Garcia,78.0,CDMX,Basico,6,295.0,6,29.66,2023.0,2023-06-28 12:42:40.240060016+00:00,2024-08-13 23:00:00+00:00,6,29.66,6,295.0
11986,Ana,Lopez,23.0,Bogotá,Premium,6,333.0,5,13.77,2023.0,2023-06-28 19:16:58.154538640+00:00,,5,13.77,6,333.0
11987,Carlos,Torres,31.0,MTY,Premium,6,388.0,2,19.05,2023.0,2023-06-29 01:51:16.069017256+00:00,,2,19.05,6,388.0
11988,Luis,Ramirez,21.0,Bogotá,Premium,4,169.0,4,25.45,2023.0,2023-06-29 08:25:33.983495880+00:00,,4,25.45,4,169.0
11989,Mariana,Gomez,43.0,Medellín,Premium,8,500.0,2,15.899999999999999,2023.0,2023-06-29 14:59:51.897974496+00:00,,2,15.899999999999999,8,500.0
11990,Sofia,Lopez,64.0,Desconocido,Basico,4,198.0,0,0.0,2023.0,2023-06-29 21:34:09.812453112+00:00,,0,0.0,4,198.0
11991,Luis,Gomez,65.0,Medellín,Basico,4,199.0,9,49.67,2023.0,2023-06-30 04:08:27.726931736+00:00,,9,49.67,4,199.0
11992,Mariana,Garcia,56.0,Medellín,Basico,5,160.0,3,22.72,2023.0,2023-06-30 10:42:45.641410352+00:00,,3,22.72,5,160.0
11993,Carlos,Ramirez,34.0,MTY,Basico,4,232.0,3,24.3,2023.0,2023-06-30 17:17:03.555888976+00:00,,3,24.3,4,232.0
11994,Carlos,Gomez,36.0,CDMX,Premium,9,397.0,5,27.88,2023.0,2023-06-30 23:51:21.470367592+00:00,,5,27.88,9,397.0
11995,Mateo,Torres,78.0,GDL,Basico,5,245.0,2,8.04,2023.0,2023-07-01 06:25:39.384846216+00:00,,2,8.04,5,245.0
11996,Ana,Ramirez,68.0,Cali,Basico,6,325.0,3,9.59,2023.0,2023-07-01 12:59:57.299324832+00:00,,3,9.59,6,325.0
11997,Mateo,Torres,66.0,GDL,Basico,4,191.0,4,14.27,2023.0,2023-07-01 19:34:15.213803456+00:00,,4,14.27,4,191.0
11998,Sofia,Gomez,23.0,Medellín,Basico,4,183.0,4,15.34,2023.0,2023-07-02 02:08:33.128282072+00:00,,4,15.34,4,183.0
11999,Luis,Ramirez,48.0,Bogotá,Premium,3,226.0,6,59.68,2023.0,2023-07-02 08:42:51.042760696+00:00,2024-07-14 23:33:20+00:00,6,59.68,3,226.0
12000,Sofia,Torres,46.0,CDMX,Basico,10,490.0,1,3.04,2023.0,2023-07-02 15:17:08.957239312+00:00,2024-06-16 23:20:00+00:00,1,3.04,10,490.0
12001,Mariana,Garcia,28.0,GDL,Basico,3,169.0,6,28.979999999999997,2023.0,2023-07-02 21:51:26.871717936+00:00,2024-11-16 01:20:00+00:00,6,28.979999999999997,3,169.0
12002,Carlos,Garcia,33.0,Bogotá,Basico,2,92.0,5,28.19,2023.0,2023-07-03 04:25:44.786196552+00:00,,5,28.19,2,92.0
12003,Mateo,Gomez,47.0,Bogotá,Premium,5,219.0,4,9.04,2023.0,2023-07-03 11:00:02.700675168+00:00,,4,9.04,5,219.0
12004,Mateo,Ramirez,42.0,Cali,Basico,5,264.0,6,9.690000000000001,2023.0,2023-07-03 17:34:20.615153792+00:00,2024-12-14 23:46:40+00:00,6,9.690000000000001,5,264.0
12005,Mateo,Lopez,57.0,Medellín,Basico,3,171.0,7,31.22,2023.0,2023-07-04 00:08:38.529632408+00:00,,7,31.22,3,171.0
12006,Sofia,Ramirez,28.0,Bogotá,Basico,8,341.0,4,52.93,2023.0,2023-07-04 06:42:56.444111032+00:00,,4,52.93,8,341.0
12007,Carlos,Garcia,24.0,Cali,Basico,2,95.0,2,10.09,2023.0,2023-07-04 13:17:14.358589648+00:00,,2,10.09,2,95.0
12008,Luis,Torres,43.0,Bogotá,Basico,2,111.0,2,6.68,2023.0,2023-07-04 19:51:32.273068272+00:00,,2,6.68,2,111.0
12009,Mariana,Lopez,73.0,Desconocido,Premium,6,352.0,2,7.68,2023.0,2023-07-05 02:25:50.187546888+00:00,,2,7.68,6,352.0
12010,Luis,Gomez,39.0,GDL,Premium,8,456.0,5,15.77,2023.0,2023-07-05 09:00:08.102025512+00:00,2024-08-11 23:46:40+00:00,5,15.77,8,456.0
12011,Sofia,Lopez,42.0,Medellín,Premium,7,331.0,5,23.62,2023.0,2023-07-05 15:34:26.016504128+00:00,,5,23.62,7,331.0
12012,Mariana,Gomez,36.0,MTY,Basico,5,182.0,5,38.910000000000004,2023.0,2023-07-05 22:08:43.930982752+00:00,,5,38.910000000000004,5,182.0
12013,Mateo,Lopez,48.0,GDL,Basico,2,34.0,12,65.55,2023.0,2023-07-06 04:43:01.845461368+00:00,,10,65.55,2,34.0
12014,Ana,Gomez,43.0,GDL,Basico,3,148.0,5,8.46,2023.0,2023-07-06 11:17:19.759939984+00:00,,5,8.46,3,148.0
12015,Sofia,Gomez,59.0,Bogotá,Basico,6,263.0,7,21.47,2023.0,2023-07-06 17:51:37.674418608+00:00,,7,21.47,6,263.0
12016,Sofia,Lopez,58.0,GDL,Basico,9,537.0,2,2.08,2023.0,2023-07-07 00:25:55.588897224+00:00,2024-10-13 22:53:20+00:00,2,2.08,9,537.0
12017,Carlos,Lopez,53.0,GDL,Basico,6,333.0,10,88.45,2023.0,2023-07-07 07:00:13.503375848+00:00,,10,82.19759999999998,6,333.0
12018,Luis,Gomez,40.0,Desconocido,Premium,6,315.0,4,37.78,2023.0,2023-07-07 13:34:31.417854464+00:00,,4,37.78,6,315.0
12019,Sofia,Garcia,64.0,Cali,Premium,5,236.0,5,25.669999999999998,2023.0,2023-07-07 20:08:49.332333088+00:00,,5,25.669999999999998,5,236.0
12020,Sofia,Lopez,30.0,Medellín,Premium,6,219.0,3,7.1899999999999995,2023.0,2023-07-08 02:43:07.246811704+00:00,,3,7.1899999999999995,6,219.0
12021,Mateo,Ramirez,42.0,Cali,Premium,7,362.0,4,8.549999999999999,2023.0,2023-07-08 09:17:25.161290328+00:00,,4,8.549999999999999,7,362.0
12022,Mateo,Torres,19.0,Desconocido,Basico,3,153.0,2,13.76,2023.0,2023-07-08 15:51:43.075768944+00:00,,2,13.76,3,153.0
12023,Mariana,Gomez,19.0,Bogotá,Basico,6,376.0,5,31.78,2023.0,2023-07-08 22:26:00.990247568+00:00,,5,31.78,6,376.0
12024,Ana,Gomez,33.0,GDL,Basico,9,461.0,3,6.430000000000001,2023.0,2023-07-09 05:00:18.904726184+00:00,,3,6.430000000000001,9,461.0
12025,Carlos,Torres,26.0,Desconocido,Basico,7,427.0,5,24.55,2023.0,2023-07-09 11:34:36.819204800+00:00,,5,24.55,7,427.0
12026,Ana,Garcia,45.0,Medellín,Basico,15,759.0,3,9.48,2023.0,2023-07-09 18:08:54.733683424+00:00,,3,9.48,12,724.02
12027,Mariana,Torres,30.0,Bogotá,Basico,2,102.0,8,29.04,2023.0,2023-07-10 00:43:12.648162040+00:00,,8,29.04,2,102.0
12028,Mateo,Lopez,52.0,Bogotá,Basico,4,181.0,6,41.92,2023.0,2023-07-10 07:17:30.562640664+00:00,,6,41.92,4,181.0
12029,Luis,Torres,58.0,Bogotá,Premium,6,245.0,2,6.17,2023.0,2023-07-10 13:51:48.477119280+00:00,,2,6.17,6,245.0
12030,Mateo,Gomez,30.0,Desconocido,Premium,7,320.0,4,21.13,2023.0,2023-07-10 20:26:06.391597904+00:00,2024-12-25 23:40:00+00:00,4,21.13,7,320.0
12031,Carlos,Torres,48.0,MTY,Basico,6,293.0,8,61.22,2023.0,2023-07-11 03:00:24.306076520+00:00,,8,61.22,6,293.0
12032,Mateo,Ramirez,38.0,Desconocido,Basico,4,270.0,4,18.369999999999997,2023.0,2023-07-11 09:34:42.220555144+00:00,,4,18.369999999999997,4,270.0
12033,Carlos,Lopez,49.0,Desconocido,Basico,5,232.0,6,16.43,2023.0,2023-07-11 16:09:00.135033760+00:00,,6,16.43,5,232.0
12034,Carlos,Torres,71.0,Medellín,Premium,9,347.0,3,14.12,2023.0,2023-07-11 22:43:18.049512384+00:00,,3,14.12,9,347.0
12035,Carlos,Gomez,51.0,Bogotá,Basico,7,328.0,6,28.04,2023.0,2023-07-12 05:17:35.963991+00:00,,6,28.04,7,328.0
12036,Mariana,Lopez,25.0,MTY,Premium,5,208.0,5,54.11,2023.0,2023-07-12 11:51:53.878469624+00:00,2024-06-02 01:00:00+00:00,5,54.11,5,208.0
12037,Carlos,Gomez,76.0,CDMX,Basico,2,78.0,3,32.28,2023.0,2023-07-12 18:26:11.792948240+00:00,,3,32.28,2,78.0
12038,Carlos,Garcia,58.0,CDMX,Basico,3,158.0,8,34.55,2023.0,2023-07-13 01:00:29.707426856+00:00,,8,34.55,3,158.0
12039,Luis,Ramirez,65.0,Cali,Basico,6,338.0,5,25.22,2023.0,2023-07-13 07:34:47.621905480+00:00,,5,25.22,6,338.0
12040,Ana,Garcia,19.0,Bogotá,Basico,5,223.0,3,10.09,2023.0,2023-07-13 14:09:05.536384096+00:00,2024-12-30 00:53:20+00:00,3,10.09,5,223.0
12041,Sofia,Ramirez,55.0,CDMX,Basico,6,357.0,8,25.8,2023.0,2023-07-13 20:43:23.450862720+00:00,,8,25.8,6,357.0
12042,Ana,Torres,49.0,GDL,Premium,4,231.0,5,30.59,2023.0,2023-07-14 03:17:41.365341336+00:00,,5,30.59,4,231.0
12043,Carlos,Lopez,71.0,Desconocido,Basico,7,307.0,1,1.59,2023.0,2023-07-14 09:51:59.279819960+00:00,,1,1.59,7,307.0
12044,Luis,Torres,57.0,MTY,Basico,12,606.0,4,16.46,2023.0,2023-07-14 16:26:17.194298576+00:00,,4,16.46,12,606.0
12045,Mateo,Ramirez,75.0,Desconocido,Premium,5,244.0,4,11.600000000000001,2023.0,2023-07-14 23:00:35.108777200+00:00,,4,11.600000000000001,5,244.0
12046,Luis,Ramirez,45.0,MTY,Basico,4,157.0,4,32.56,2023.0,2023-07-15 05:34:53.023255816+00:00,2024-07-11 23:20:00+00:00,4,32.56,4,157.0
12047,Carlos,Ramirez,54.0,Bogotá,Basico,3,157.0,3,2.85,2023.0,2023-07-15 12:09:10.937734440+00:00,2024-11-02 23:26:40+00:00,3,2.85,3,157.0
12048,Luis,Gomez,58.0,CDMX,Basico,3,188.0,5,12.68,2023.0,2023-07-15 18:43:28.852213056+00:00,,5,12.68,3,188.0
12049,Luis,Lopez,18.0,Bogotá,Premium,1,43.0,7,38.91,2023.0,2023-07-16 01:17:46.766691672+00:00,,7,38.91,1,43.0
12050,Carlos,Torres,58.0,Medellín,Basico,4,230.0,5,18.380000000000003,2023.0,2023-07-16 07:52:04.681170296+00:00,,5,18.380000000000003,4,230.0
12051,Mariana,Torres,27.0,GDL,Basico,5,269.0,9,41.92,2023.0,2023-07-16 14:26:22.595648912+00:00,,9,41.92,5,269.0
12052,Luis,Garcia,72.0,Bogotá,Premium,5,335.0,8,39.47,2023.0,2023-07-16 21:00:40.510127536+00:00,,8,39.47,5,335.0
12053,Sofia,Ramirez,21.0,Medellín,Premium,3,152.0,2,11.350000000000001,2023.0,2023-07-17 03:34:58.424606152+00:00,,2,11.350000000000001,3,152.0
12054,Sofia,Ramirez,52.0,Medellín,Basico,8,536.0,6,58.97,2023.0,2023-07-17 10:09:16.339084776+00:00,2024-09-19 23:53:20+00:00,6,58.97,8,536.0
12055,Luis,Ramirez,79.0,Cali,Premium,4,1653.0,8,56.11,,,,8,56.11,4,724.02
12056,Mariana,Torres,27.0,MTY,Basico,6,279.0,6,43.28,2023.0,2023-07-17 23:17:52.168042016+00:00,,6,43.28,6,279.0
12057,Mateo,Garcia,64.0,Bogotá,Premium,8,339.0,3,12.21,2023.0,2023-07-18 05:52:10.082520632+00:00,,3,12.21,8,339.0
12058,Carlos,Gomez,28.0,Desconocido,Basico,0,0.0,1,1.85,2023.0,2023-07-18 12:26:27.996999256+00:00,,1,1.85,1,34.0
12059,Sofia,Lopez,31.0,Desconocido,Premium,4,178.0,8,37.42,2023.0,2023-07-18 19:00:45.911477872+00:00,,8,37.42,4,178.0
12060,Mateo,Gomez,55.0,Desconocido,Basico,5,210.0,4,23.520000000000003,2023.0,2023-07-19 01:35:03.825956488+00:00,2024-11-27 01:13:20+00:00,4,23.520000000000003,5,210.0
12061,Luis,Torres,29.0,MTY,Premium,12,595.0,3,14.51,2023.0,2023-07-19 08:09:21.740435112+00:00,2024-08-29 00:06:40+00:00,3,14.51,12,595.0
